#Num,B1044.101,B1044.101.2,B1044.101.2b,B1044.101b,B1049.012,B2022.201_ud,B2022.201_ud.2,C1011.001a,C1011.001a.2,C2011.001a,C2011.001a.2,C3011.001a,C3011.001a.2,C3032.003a,D1014.011,D1014.011_ridr,D2021.023a,D2021.023b,D2022.013a,D2022.013b,D2022.023a,D2022.023b,D2031.023a,D2031.023b,D3031.013f,D3031.023i,D3041.001c,D3041.011c,D3041.032c,D3041.041b,D3052.013i,D4011.023a,D4011.023ab,D4011.053a,D4011.053ab,D5012.023b
582,0.0,0.0,0.0,0.0,429208.5695298547,83926.65270030736,0.0,111205.98414031405,122843.02713496714,0.0,0.0,47356.38513344783,42728.72377939504,0.0,153484.30003060115,100524.99715339519,0.0,0.0,2033.1803807047615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3702.4444603724887,0.0,0.0,0.0,0.0,0.0,0.0,8800.408138843517
583,0.0,0.0,0.0,0.0,452157.2313631804,27248.99264842875,23379.356893000946,186866.05014029544,71777.95227625807,0.0,0.0,47748.10256464863,42878.76867197505,0.0,139886.3067877443,0.0,0.0,0.0,9196.118894895604,0.0,0.0,0.0,0.0,802.0812739930572,0.0,0.0,0.0,0.0,5754.169769768467,0.0,0.0,0.0,1368.9460392502947,1958.6510604448847,0.0,0.0
584,0.0,0.0,0.0,0.0,487461.0892962211,0.0,48383.682076980374,143024.75158430377,92386.04456335028,0.0,0.0,44203.07527970059,48070.631840988746,0.0,150965.37979124265,0.0,61.72363950161996,36.281408076444045,22406.147015998802,0.0,0.0,124.44228220781547,0.0,0.0,152946.60691302578,0.0,0.0,0.0,14151.070504733301,2212.1170327354644,0.0,2113.415026235986,0.0,3136.8788743667865,0.0,0.0
585,0.0,0.0,0.0,0.0,483870.27434715116,99252.54292701764,0.0,73137.6876133858,98681.64292051739,0.0,0.0,50249.057545357085,46832.672331099166,0.0,0.0,325654.0743359432,0.0,35.03437847268846,3197.022738041515,451.413161012476,0.0,97.75598460789169,21380.084809783584,0.0,0.0,0.0,0.0,433.2313882387739,22593.385462648752,5322.814797829618,0.0,768.6027521985254,0.0,3049.4011813832994,0.0,0.0
586,0.0,0.0,0.0,0.0,905724.4436171858,0.0,0.0,137049.74422046822,118917.99566849602,0.0,0.0,45541.826806807236,43703.29836345732,0.0,0.0,0.0,0.0,0.0,3760.5065941861426,0.0,0.0,74.23593923176664,0.0,0.0,0.0,0.0,0.0,0.0,9828.659355935939,0.0,3057.817974669356,0.0,0.0,0.0,0.0,0.0
587,0.0,0.0,33070.93864854422,0.0,534002.841657333,0.0,41544.04439286936,170077.9414300347,87638.6446091741,0.0,0.0,49847.14146134167,39382.79214717033,0.0,0.0,0.0,0.0,0.0,6909.791680426757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.059304363524,5399.4385574121625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,0.0,0.0,0.0,0.0,373247.1157769802,155808.60327846336,24026.266278503375,88091.98548230503,102162.57715922043,5445.997063074067,3401.338273753291,46070.1518985834,44650.283174066906,0.0,0.0,116482.31957361691,0.0,0.0,12919.020016310882,0.0,52.95280220715434,9.507022037716126,0.0,1786.8530792453275,148093.80514611688,0.0,849.1968449437423,0.0,17074.129735665545,6050.285862301833,0.0,174.78788646878553,0.0,1660.8738077441124,0.0,0.0
589,0.0,0.0,0.0,18780.253511826948,975221.001694706,0.0,85012.17878638644,205312.56791102877,72633.92622303282,0.0,0.0,39375.567367199736,41841.48839986544,0.0,0.0,383114.66668463865,0.0,0.0,11637.922717137128,0.0,0.0,0.0,0.0,680.1059675183717,0.0,0.0,0.0,3481.550520238863,18475.43233263719,1440.8477667082498,137750.1058581704,359.8204622387606,0.0,0.0,0.0,0.0
590,0.0,0.0,0.0,0.0,725431.4446318251,47398.48419720305,0.0,101228.96791033699,160543.85750038756,0.0,0.0,43623.90510797419,46774.65190741738,0.0,175163.33895693845,196271.55755660986,0.0,80.25756047339132,16920.610859152403,1152.6410096477268,32.070073154798784,70.16341763893655,10824.98930287546,1547.285994778891,0.0,0.0,8216.4573025245,385.56948438781575,28347.730342009505,11309.151706547093,0.0,2667.4696894828157,0.0,3660.8193665885183,0.0,9164.735085443785
591,0.0,0.0,0.0,0.0,678721.5496511561,91978.97901559566,0.0,104284.01315272792,198514.67622431685,15389.898000489924,0.0,45755.062032709895,47508.73380647569,0.0,0.0,254497.11822761153,0.0,31.566916248783617,8151.370496756575,0.0,0.0,63.24226890750514,0.0,0.0,0.0,0.0,0.0,0.0,8696.204919384665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,0.0,0.0,0.0,0.0,558691.9772337024,69828.71587426742,108183.63910423045,142262.449315456,134396.01939985415,4231.361117333915,5842.44588144636,45911.54903396534,40893.58018725832,0.0,44452.693858427694,230508.14254247,0.0,168.00634116345526,17413.951131181388,0.0,27.973050525725576,155.5455621048837,0.0,1253.0084585626335,0.0,134855.68919772093,672.6169002151673,1218.6745197872267,44006.46376952111,3324.7506332256344,1939.0046874788732,0.0,0.0,1090.4915292481608,0.0,10379.240665012538
593,0.0,0.0,0.0,0.0,388331.0149642666,0.0,0.0,154672.1827267325,110906.3936558548,0.0,0.0,47636.745608074416,47159.81848784722,0.0,0.0,0.0,0.0,0.0,24562.036288571813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.8877824962356,619.1068944522734,20634.657278373004,1697.5929376293407,0.0,2665.1991831153473,0.0,0.0,0.0,0.0
594,0.0,0.0,0.0,0.0,560786.054407339,0.0,50158.42091238222,168854.60009983164,116490.09236716157,0.0,0.0,44148.82693649464,48992.31002040693,0.0,0.0,138365.9638502753,0.0,95.50875762092159,19708.534068959543,227.7873790054933,17.47354723083845,25.48748197100633,0.0,0.0,0.0,0.0,0.0,222.5464296471738,18302.616827743277,4693.5415060678915,0.0,935.141827586724,0.0,849.2287174641687,5339.537161536047,0.0
595,0.0,0.0,0.0,0.0,486633.18944100454,0.0,0.0,173308.04216782967,156152.24162871815,0.0,0.0,47595.28834783389,46845.708157209396,0.0,74777.30738137665,79274.72808532102,0.0,0.0,5088.839112846516,0.0,10.676626704514785,0.0,0.0,0.0,0.0,0.0,668.2446767945231,0.0,2957.100176099277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,0.0,782047.304648654,56865.07196055183,0.0,126205.00665489312,151754.88628234706,0.0,0.0,45994.28104457792,45865.16237560535,0.0,0.0,0.0,0.0,71.11756833000925,8624.84518570235,624.3314407988272,169.9084602894399,14.334282354764357,5365.408951769823,2966.55966236562,0.0,0.0,4773.68808088116,0.0,38228.11619236578,4448.522875682066,0.0,1171.129209197546,0.0,1714.5676693688392,0.0,0.0
597,0.0,0.0,0.0,0.0,319881.26006534457,0.0,116070.51497322874,101579.9507219253,163598.32368968273,0.0,0.0,45503.765981187826,44628.618825622005,0.0,0.0,0.0,0.0,0.0,5652.656299335112,994.8095738920325,0.0,35.68885052326097,0.0,0.0,146289.49903023243,0.0,0.0,805.6480666112416,2412.491510002846,0.0,97087.33170796701,0.0,3068.668182173526,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0,522718.4502047589,0.0,51428.25897223051,99454.30019941616,116495.76818341961,0.0,0.0,45615.94286442443,47617.597966806716,0.0,128131.86599522347,0.0,0.0,74.82261706627695,6562.830478022133,1377.4387587455567,0.0,89.42845378335812,0.0,0.0,184612.03521540287,116358.12032396423,0.0,0.0,16036.506493958723,1299.5157643949701,2194.2709325693263,388.0887280576715,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0,863870.1102492592,26477.383530745446,0.0,103291.94189207921,157477.20236072622,0.0,0.0,39445.05282942754,44534.240273719086,0.0,71863.74531389558,0.0,0.0,0.0,7192.604143540032,329.89725169265364,6.343770056767264,0.0,0.0,1537.9363093800457,0.0,0.0,0.0,0.0,13996.512441165578,0.0,0.0,374.87788242745086,0.0,1481.34966164157,0.0,0.0
600,0.0,0.0,0.0,0.0,369540.77292324405,0.0,67347.72898240187,103068.51634563727,89429.14118289316,0.0,5057.838605037852,42807.939436855464,43053.89739708792,0.0,0.0,0.0,0.0,18.5594437333901,11403.273366038195,934.9853167818568,28.02514103237678,75.59633992677597,0.0,1262.1360901342896,0.0,0.0,6112.468697524799,3810.655210777025,19980.70012712149,9433.38221426426,2172.2835134551883,382.85320950301156,0.0,1486.0851657477845,0.0,10371.017477353842
601,0.0,0.0,0.0,0.0,520760.0181118612,38954.46218217879,42346.93901531645,161568.75221744837,97333.74672984732,0.0,0.0,42395.647939945105,41873.44972053416,0.0,0.0,0.0,0.0,0.0,14223.513196100012,0.0,0.0,114.21869359984203,0.0,0.0,1206.6348083266278,2520.6215667546267,0.0,4146.272943780361,6243.510649256783,1283.3485760269682,2831.689548858588,871.4601041659627,0.0,2885.4212333515957,0.0,0.0
602,0.0,0.0,0.0,0.0,623946.4600701311,23667.805486448087,0.0,107829.66945933153,178332.65047497166,0.0,0.0,47762.81297371452,49607.17418926401,0.0,0.0,0.0,0.0,140.96017697284876,13806.141801380432,647.0142196233569,213.4446340245262,45.32259034117682,0.0,413.5118543783765,0.0,0.0,4185.461572020087,6893.486313604793,34143.6702331098,6783.717974495349,0.0,16030.045215962233,0.0,3848.5199361916757,0.0,12473.989569597103
603,0.0,0.0,0.0,0.0,727310.3658971728,0.0,0.0,147118.03751807637,110483.71068096276,0.0,0.0,45421.89120871364,43811.98148457919,0.0,0.0,0.0,0.0,29.66706915928312,6892.804730269047,453.0462093312552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8916.220448091331,2183.458204781082,128876.83365807634,603.2925874719556,0.0,2903.5561404620153,0.0,0.0
604,0.0,0.0,0.0,0.0,312533.7197676672,0.0,40778.487888804215,69481.767030229,98795.62884480388,0.0,0.0,41188.10115583058,42546.89940043896,0.0,56464.98619563612,0.0,0.0,10.085615245773143,12463.94572226177,253.07062137199458,47.58972929045861,0.0,11837.254960197326,0.0,144779.67935130867,0.0,1289.146179086763,4008.670377645486,11714.260011594519,0.0,4031.0913058781734,1666.242989871789,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0,474926.3982995046,0.0,74367.2718659811,112758.29059185043,63281.438960039595,0.0,0.0,46702.46046229223,42531.6500028907,0.0,0.0,0.0,0.0,75.82362044654965,3872.560921846567,0.0,0.0,0.0,0.0,0.0,0.0,2763.447362854097,0.0,448.51939359030445,0.0,0.0,2032.0768981587087,3110.0997554862215,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0,1109004.896446201,19876.1812482719,0.0,102373.29122000816,181372.6639475233,0.0,0.0,43773.727206647585,43737.718333956225,0.0,0.0,0.0,48.9073812641687,91.08732594454439,10079.692947590753,0.0,0.0,141.95633552508724,0.0,0.0,0.0,0.0,5589.616078446777,875.6766517030172,24722.62048778705,7313.500088593499,0.0,5989.027579040861,3824.4405305027376,6165.843093883609,2434.7841884941663,10056.61002359546
607,0.0,0.0,0.0,0.0,564203.9817161063,41784.86705239692,55185.796905240066,112270.42013151373,147997.17668266798,0.0,0.0,41920.38413673164,49550.383102548025,0.0,0.0,0.0,0.0,0.0,6572.986878293592,0.0,0.0,129.78512689850655,0.0,0.0,0.0,3404.1028036741927,0.0,0.0,7091.832546156017,2043.7108891547355,2226.1526500293035,0.0,3068.668182173526,0.0,7456.032214720991,0.0
608,0.0,0.0,0.0,0.0,658483.3540349896,0.0,36991.07459931255,203382.29850732628,166640.50255296237,0.0,0.0,48236.91615520028,46394.74922838102,0.0,39061.405516461906,132298.86865221668,0.0,52.885631023683324,9533.886929821172,0.0,0.0,76.4635315446123,0.0,0.0,0.0,0.0,0.0,0.0,10725.36403893149,0.0,0.0,0.0,0.0,0.0,0.0,11111.960224186922
609,0.0,0.0,0.0,0.0,886657.7571072987,0.0,0.0,147144.64073941,119255.3060397984,0.0,0.0,47058.21466702894,40357.810986663906,0.0,148588.04229929455,0.0,0.0,0.0,420.0852995289803,0.0,0.0,32.23443374474907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0.0,0.0,0.0,0.0,1000088.3524311753,0.0,140814.48221212288,101121.90488018027,115245.83469947123,0.0,0.0,46729.77781537487,42176.17438073784,0.0,0.0,202545.72572341308,0.0,46.019644789630355,15081.810698756093,0.0,0.0,59.986700676728304,0.0,900.6185592535181,0.0,0.0,6172.876167290607,3485.051268501684,24836.07790696218,5005.944075808909,2321.847230910045,934.9303834860515,0.0,2903.5561404620153,0.0,0.0
611,0.0,0.0,0.0,0.0,413187.5500248075,129866.48046985078,81582.49183719268,200348.1300194157,76403.47233280532,2261.122785138938,0.0,41263.98944730418,47366.28370328143,0.0,103753.77428623017,243363.3758020271,0.0,0.0,3564.354200470285,0.0,0.0,28.181532027955615,0.0,0.0,0.0,0.0,0.0,0.0,13102.001707920223,1878.7450953799605,0.0,0.0,0.0,2310.4043083476954,0.0,0.0
612,0.0,0.0,0.0,0.0,594851.4851133315,0.0,52721.161695703195,145880.16436190793,65911.20278367732,0.0,0.0,51184.453477801275,43748.31681263352,0.0,0.0,278551.19688132685,0.0,108.53074893986263,13604.484714392305,0.0,0.0,29.969646096760176,0.0,0.0,2671.5625314799795,0.0,0.0,0.0,3283.7638242317707,1341.0514746741023,2128.4743067982045,0.0,1546.6937168404615,0.0,0.0,0.0
613,0.0,0.0,0.0,0.0,324832.80883183144,0.0,0.0,69948.17886366563,92543.60107234614,0.0,0.0,45608.43763181775,43729.3156001342,0.0,0.0,226155.23502814694,0.0,79.12300983286514,2271.9576436181637,0.0,0.0,35.28010293201042,0.0,0.0,0.0,0.0,0.0,0.0,4608.251625555842,0.0,0.0,0.0,0.0,3362.000965244204,0.0,0.0
614,0.0,0.0,0.0,0.0,457271.2550796955,30699.9338550029,0.0,112877.81561826397,164588.86575369208,0.0,0.0,45778.957543088065,48942.52019182426,0.0,0.0,0.0,0.0,0.0,10945.35293290038,0.0,0.0,263.24487661939753,0.0,0.0,0.0,0.0,0.0,295.9407691413077,11407.557590681285,2131.172817400057,0.0,504.7700993902416,0.0,1139.542561930432,0.0,0.0
615,0.0,0.0,0.0,0.0,360105.94573003845,0.0,0.0,89147.806020546,97875.65464161838,0.0,0.0,51458.52143112346,42997.9616280567,35976.50053635779,80078.37864273976,212500.42981735183,35.5189311624987,116.95459382729045,8225.890215570525,0.0,204.54740131481424,60.046599133534656,8056.499107509632,0.0,2400.8870873995093,0.0,3090.7966509740572,2999.688616711464,34843.70944544968,5161.32730371375,0.0,0.0,841.0772391379503,3234.731620972571,0.0,0.0
616,0.0,0.0,0.0,0.0,378741.3191008748,0.0,0.0,119065.71266118923,123051.61243411194,0.0,0.0,50831.907468694095,48700.7323397384,0.0,0.0,0.0,0.0,86.18156230868976,14529.942976040664,0.0,71.8999445354838,68.71273818163242,0.0,1942.660566447943,0.0,0.0,10162.63345055901,4013.0614269271987,44209.97496721994,15843.398505372283,0.0,10949.074359589225,0.0,4371.085395080512,0.0,12507.804418115402
617,0.0,0.0,0.0,0.0,948663.6886353116,50136.18826402041,48308.09080731031,149456.1141393774,110270.8865837697,0.0,0.0,52948.026132773506,45910.04923140236,0.0,67615.67210685539,0.0,0.0,0.0,948.6207528975804,0.0,0.0,0.0,0.0,1101.802478549261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4693.834910165885,0.0
618,0.0,0.0,0.0,0.0,759420.2628196862,0.0,18726.661433733258,150198.11500667673,161922.73896439464,0.0,0.0,40903.5177363283,53300.07824058408,0.0,0.0,0.0,0.0,193.89869150790608,10799.22965513718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7207.112124331867,0.0,0.0,8196.468583692405,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,0.0,1099309.8480311448,23291.101777816086,0.0,160868.54932203863,168702.0791665508,0.0,0.0,43582.605386577285,48152.92868348645,0.0,60407.87387312237,100794.59164543166,0.0,35.93463140439549,7341.087993493606,440.7965704191337,376.9128930984829,26.62423136678095,11481.974724055162,2287.4424244932297,0.0,0.0,8964.955466588848,2954.485830550711,38432.908910190454,4107.730550019192,0.0,9359.801156620433,0.0,4185.645902578452,0.0,8618.078671991954
620,0.0,0.0,0.0,0.0,900695.7698288687,0.0,174109.79683923745,136707.13493653198,101447.39471536617,0.0,20266.987121091726,41918.16945313922,44120.42197742117,0.0,94238.77043449166,0.0,0.0,0.0,8415.77140389962,0.0,0.0,42.880129584102434,0.0,0.0,0.0,0.0,0.0,0.0,16437.392350500577,3815.9569730300936,142623.71686182107,904.768768021191,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0,982564.6495709787,21407.187455621075,0.0,154492.69419150343,185953.9141698275,0.0,0.0,51559.59639984514,47901.65794221081,0.0,0.0,0.0,0.0,72.80460601893427,20154.78799100833,459.57992633122484,0.0,16.652847839149253,0.0,0.0,0.0,2513.351933417209,3505.7300676352147,324.02337917268227,11178.205470546089,1917.9540200268327,2101.344311120739,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,913547.3842369898,88664.17764187677,200716.4325507634,138204.83294997324,120517.53986744939,2545.2867456848708,0.0,50144.21901021758,43376.55279880856,0.0,47982.07564531823,0.0,0.0,0.0,12236.127334156597,0.0,0.0,90.29482697451971,0.0,0.0,0.0,0.0,0.0,3350.6428940290402,26066.12362044853,4258.444110086504,0.0,0.0,0.0,2222.4171811096876,0.0,0.0
623,0.0,0.0,0.0,0.0,503968.3371349248,42652.399458963286,0.0,143391.01888684666,143121.36358757297,0.0,0.0,43019.69188558672,45355.53954052072,0.0,100708.1864990128,117276.41917008947,0.0,0.0,6992.954355359521,0.0,0.0,0.0,0.0,1262.1360901342896,0.0,0.0,0.0,185.85982545286325,16631.59326766402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0,713832.5746956905,0.0,0.0,145909.43305301858,145863.16376234355,0.0,0.0,44182.92480589026,43603.6770454181,0.0,122133.75097105131,274655.7405254797,0.0,0.0,14699.891487961626,414.5601931408106,0.0,72.33870839774042,0.0,0.0,0.0,0.0,1494.4340806591104,335.22539527783664,13729.55668635072,0.0,0.0,1294.82197563738,0.0,2191.888942850045,0.0,0.0
625,0.0,0.0,0.0,0.0,194891.79646970774,20258.85199785528,0.0,114765.85237148755,116442.32247309001,39478.42594111819,0.0,47362.9586505149,45051.00824227585,0.0,0.0,0.0,0.0,28.449498831033647,20940.695945472078,727.8418392816606,0.0,13.181773192924057,0.0,549.0519665904898,1538.964026446882,172946.23844750976,8318.574552656557,418.7257537206363,15096.06711544636,4886.988930764826,2612.621478078776,5060.4266550457005,3523.252631622711,2584.4029420153083,0.0,0.0
626,0.0,0.0,0.0,0.0,200304.76060141533,0.0,78506.60645462637,105362.79282267694,136234.44918362086,0.0,0.0,41914.91238603888,48208.592378691894,0.0,0.0,0.0,70.40843260019132,110.2170801767976,4875.662022200172,0.0,33.67885190300334,0.0,0.0,460.41254570855466,0.0,0.0,0.0,3824.343693441408,23065.64378707523,13032.686409421403,0.0,0.0,0.0,3129.5685207089764,0.0,9555.811446172867
627,0.0,0.0,0.0,0.0,1984047.2301870477,51664.36621507097,27078.556792739077,139967.2364433355,161271.8937939573,0.0,0.0,46028.6479202028,47537.391397159794,0.0,95692.51282532339,0.0,0.0,0.0,8928.83752844442,0.0,0.0,57.60392921771444,0.0,0.0,0.0,2136.7342288993063,0.0,0.0,3550.779558286912,2322.87649704651,0.0,0.0,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0,770204.5452317973,64378.07440002485,87299.91602522504,97653.3750663718,102111.25990363144,0.0,7731.818247531236,53747.90824510387,43436.022321362,0.0,173924.52491694668,0.0,151.20988921654268,53.458336228360395,18094.326971803464,0.0,88.0782182221611,15.856296333565348,12651.267668313809,2708.4109295791827,0.0,0.0,832.77646096562,709.0048352058933,39009.96352239608,3188.5077714846293,0.0,0.0,4810.152893585449,2974.82739061224,3135.3396591829423,10269.068671502133
629,0.0,0.0,0.0,0.0,905586.7818221897,0.0,0.0,138136.40281779034,172850.9049006083,0.0,0.0,48565.887049938145,41585.05257010884,0.0,163907.31930322014,0.0,0.0,0.0,7026.1142353768055,0.0,0.0,19.241853081994435,0.0,3450.775013407937,0.0,0.0,0.0,0.0,3556.2734895652247,3089.5770115325286,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,521172.6098819352,0.0,0.0,77018.65262295282,132180.514269106,0.0,0.0,44286.22457434736,49866.66998486858,0.0,0.0,112644.30170592699,0.0,91.80900967000113,14899.249544270499,0.0,70.38384806593656,89.31802888262081,0.0,0.0,0.0,0.0,0.0,309.8473019200501,28209.301909808353,5884.118160885893,0.0,3369.469949009674,0.0,4086.9294062370604,0.0,8562.649375503126
631,0.0,0.0,0.0,0.0,512451.3820549957,0.0,64397.812106099635,90680.56842876288,146501.41303437788,0.0,0.0,47809.87841345469,46800.64703897115,0.0,89584.69177736463,0.0,0.0,0.0,11446.275041270203,0.0,0.0,212.22558776916972,0.0,1185.059201248342,0.0,0.0,2627.2868673269795,0.0,10894.255853793715,4609.275207122818,0.0,0.0,0.0,2577.986124244413,0.0,0.0
632,0.0,0.0,0.0,0.0,707365.558847778,0.0,59638.27171754735,106768.5479340785,140742.00192702527,0.0,0.0,46686.35633271116,42702.27931045927,0.0,0.0,232788.63311440966,0.0,56.35652387749755,14083.609099956579,648.3898346052184,247.95648883066778,40.3320378787553,12163.36256131882,0.0,0.0,0.0,7324.301585838593,3793.172971433232,19867.873249968092,6562.808495280646,0.0,4881.861328985277,0.0,3055.1590729164695,0.0,0.0
633,0.0,0.0,0.0,0.0,633221.9600664761,88600.88902731583,0.0,160215.23378142016,91334.09537403977,0.0,0.0,46322.00209211497,49161.07334808164,0.0,0.0,235971.30357077596,0.0,0.0,2357.5237642486454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.72221092723555,3946.5011277761982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0.0,0.0,0.0,0.0,1060478.990682965,66730.03474613505,0.0,81067.72392303315,169253.7028141659,0.0,0.0,42904.41488789768,50598.639420473715,0.0,0.0,0.0,82.58758917956517,46.55319837260983,12205.497464027212,521.5366873447057,0.0,40.927632671092326,0.0,1585.699128350031,0.0,0.0,5672.049644180147,354.7122226613521,20127.026059480977,3262.48480632414,0.0,2608.2126986311364,0.0,0.0,0.0,0.0
635,0.0,0.0,0.0,0.0,554841.685843592,25347.131118979618,0.0,158923.04983795286,112843.99120055304,0.0,0.0,43746.07302601252,45973.81686340663,0.0,0.0,0.0,0.0,0.0,17816.21422713773,0.0,0.0,8.968086626768518,0.0,0.0,0.0,0.0,0.0,428.71409917850866,17859.9333538101,0.0,124515.01290128635,0.0,1998.2446640366254,3677.548205590907,0.0,0.0
636,0.0,0.0,0.0,0.0,1257324.207078872,21416.94583888129,0.0,173945.62003640045,293009.20356741105,0.0,4933.257039963736,48827.41646974219,46629.2000716478,0.0,11396.278332069156,0.0,0.0,0.0,2578.8623734748408,0.0,0.0,17.535158214613354,0.0,0.0,0.0,0.0,0.0,0.0,9714.370356894506,1484.270528278468,0.0,725.2737365023359,18103.329778935466,1087.8799098539178,4239.926794242214,0.0
637,0.0,0.0,0.0,21179.524743818667,329742.2163919282,0.0,0.0,58082.13918077877,94488.26261372892,0.0,0.0,42289.96520976498,41866.16262569093,0.0,132468.7450101445,0.0,0.0,82.24626880653739,14065.536250690142,0.0,21.885591626978478,26.88295516253779,0.0,759.3028471746046,0.0,0.0,817.5914207141602,287.1683377328191,4567.559773626,5610.800640360346,0.0,0.0,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,0.0,611896.207647369,18339.485596165352,114948.07592944714,153339.8953297542,71235.79223545594,0.0,0.0,46839.53485846822,45199.22204494754,0.0,0.0,0.0,0.0,0.0,7338.776233880466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8326.02326643813,1511.0920554237887,0.0,0.0,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,0.0,610174.6380489066,0.0,0.0,171674.783432569,55047.18323707659,0.0,0.0,48501.462655106254,43627.573433526864,0.0,0.0,305529.14998290775,0.0,47.01697971496927,6676.11742865161,0.0,0.0,45.39119994810301,0.0,0.0,0.0,0.0,0.0,0.0,10340.354877957021,4087.421778309471,0.0,0.0,0.0,0.0,3912.3189496721893,0.0
640,0.0,0.0,0.0,0.0,302377.679083402,20585.978441756743,46931.34945875286,133600.36294296524,112052.75117030996,0.0,0.0,49317.56981534764,49110.303856283535,0.0,53376.16771243981,281740.6695731588,0.0,31.357332719215016,5121.849077881647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4988.080915420308,0.0,18408.626284279315,2191.1160783072137,0.0,0.0,0.0,1777.4440007482453,0.0,0.0
641,0.0,0.0,0.0,0.0,1133666.9922518046,75071.84203691637,0.0,188853.7163420218,238516.83647444524,8066.350807600138,0.0,50640.321899265866,51262.30867835297,0.0,0.0,0.0,0.0,118.61862778369078,11356.13265684756,631.9369022060118,0.0,0.0,0.0,2237.5647098495574,0.0,0.0,0.0,217.20170260231123,10347.618102209493,977.2260116368129,0.0,0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,855824.6697275762,159059.6381624211,74259.45416566648,166340.16255784128,159185.93217314032,11780.124249207167,2431.6173963390647,46927.3084585031,45329.572891504584,0.0,0.0,1237917.4350937062,0.0,175.08422199060828,9682.757035679864,0.0,0.0,11.514612831740989,0.0,0.0,0.0,0.0,1094.1321239907684,0.0,18641.416048958527,1869.6371544231463,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,336782.0179062318,29935.365468238033,0.0,93805.98938245168,106993.53613823927,0.0,0.0,47660.26238243525,47801.6710120809,0.0,59947.659174742876,169333.28929500593,0.0,32.124454725607194,1951.7543531519716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.229580711621,3865.4035760680968,12115.17377441054,3225.0176228068776,2198.0517721051983,2944.1879125028886,0.0,2529.1450331472265,0.0,0.0
644,0.0,0.0,0.0,0.0,974023.9878184627,97639.39590079332,0.0,89191.62637622765,140227.24129634062,0.0,0.0,45723.82792352725,43437.76318565107,0.0,87536.18546647512,0.0,98.38705227246656,50.7151195926288,17252.40841819865,0.0,0.0,29.387556374382154,0.0,0.0,0.0,0.0,2616.74104452401,4846.940028825924,30602.544905093666,14078.653404366525,0.0,4111.775514064062,9249.97678292445,5842.863733746132,3861.119374471962,19550.361502142914
645,0.0,23061.25394032648,0.0,0.0,816394.0973636473,66684.85457284735,49735.74458021365,111360.56449827382,171661.42849232943,0.0,0.0,43313.82002350018,45033.33105830554,0.0,0.0,0.0,0.0,0.0,1107.499559022476,0.0,0.0,25.642443999806243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0,417355.77037353255,52093.01838270129,163776.78265071986,114452.28652864553,110349.85642904403,0.0,0.0,41205.35700191676,48158.06447722783,0.0,0.0,174930.31958891664,55.35276055114356,0.0,4908.757620191941,916.6457805940134,18.555235451303044,137.15955265925717,0.0,1061.6221106319767,0.0,0.0,3126.409457323478,1103.699060937699,32278.121598178102,1620.437849288576,0.0,294.0779880892551,0.0,1668.7214833198352,0.0,9164.735085443785
