#Num,IF_inspection,IF_eng,IF_permit,IF_finance,IF_cm_RS1,IF_cm_RS2,IF_cm_RS3,IF_cm_RS4,IF_cm_RS5,IF_cm_RS6,IF_cm_RS7,IF_stab,IF_reconstruct
156,5.4568567246289685,20.818734727610785,14.18368148356359,0.0,35.72897295554582,46.91617103188948,2.686283611872696,12.051912135230198,0.0,199.02360393542935,0.0,0.0,0.0
157,4.550619232143476,42.11492296682097,29.39043140055526,0.0,57.71648015948314,53.030854792045155,8.74360274965062,77.60276197206733,0.0,171.618694593881,0.0,16.43401206920048,0.0
158,6.757099738232189,4.742927505128039,13.44022656057969,0.0,18.482924788673547,68.14094604065988,12.980955710023414,16.388853419386056,7.741873944896308,0.0,0.0,0.0,0.0
159,12.228757455996753,23.4971887555857,24.65618155460141,0.0,53.289102427220925,51.578921258967114,16.88985362344731,26.242632942688086,3.835191602044,199.79882299329824,0.0,31.471314877099285,0.0
160,5.090872089470972,31.793118190972045,9.078195746822447,0.0,75.66899765654169,105.05167604929082,5.898002120507945,42.39737539730152,3.3880150127156075,166.01574669378317,5.471998756754716,3.9581004103548247,0.0
161,2.0366779162680873,13.91969194840562,6.2826134518704855,0.0,29.471493515232673,35.228649000602786,4.774220661367996,348.79056794125927,0.0,249.93696189239145,0.0,2.315926795377174,0.0
162,7.8271205289407355,23.21608392681847,24.538957352977413,0.0,84.2081115063574,97.94750870356643,7.138057513777692,7.5795218522933805,0.0,162.2285121792676,0.0,0.0,0.0
163,4.226910323993226,29.640673948349946,20.641401527025764,0.0,47.02760583270275,57.0858400287168,44.48001707376985,19.10351587489423,4.363677445763129,0.0,0.0,0.0,0.0
164,6.2738025753164965,41.82908413825653,19.406986793752285,0.0,51.73766290211651,99.79754951702142,4.549501885272694,3.6229896980802123,0.0,127.02188458438432,0.0,0.0,0.0
165,23.844092279284283,19.757715117107168,18.577962624126318,0.0,41.41874124653728,107.03639453132078,10.628813163801683,13.486216243901808,0.0,0.0,0.0,0.0,0.0
166,4.107674040751011,30.980746486046176,17.1157657204041,0.0,49.739514426780744,57.602936493536575,6.335566912045781,0.0,0.0,561.3715652532709,0.0,0.0,0.0
167,7.1094900699337265,20.05899741675455,29.870410598974516,0.0,101.28688220046797,183.06996510065952,17.398138592528277,0.0,0.0,0.0,0.0,12.57236811288067,0.0
168,4.866899737562771,19.33292353357417,16.1794935023609,0.0,69.00405514329981,47.35603042609375,3.517159913034032,71.25005459953292,0.0,345.2489727050358,0.0,0.0,0.0
169,3.5096618168405973,13.508941355508387,15.443337236047274,0.0,51.5463630486216,87.73911152561682,3.484002486168166,15.54623677823705,0.0,125.97810562051157,0.0,0.0,0.0
170,14.287154681487799,51.78217756378198,29.037334731192253,0.0,66.20488344435785,96.83200615175937,10.343114507042705,33.914349802373174,0.0,213.81312763226757,4.070393806531148,18.86050457099857,0.0
171,2.6134456520818783,22.931621324156584,12.77853695515927,144.85560747874825,46.97083358835239,38.8440652226423,24.862560848934393,27.99865995024196,0.0,0.0,0.0,0.0,0.0
172,6.466643115613345,50.78810021610343,12.654839440294538,0.0,33.713559366060004,46.13855574729248,0.0,25.854489520061914,0.0,0.0,0.0,0.0,0.0
173,3.69538099543716,36.34737031364933,23.712435682919466,0.0,103.40647157250955,64.25293234063167,9.107705590575641,0.0,0.0,0.0,0.0,0.0,0.0
174,3.73615159082689,29.00388592032345,16.708412804425347,0.0,31.801606800800283,61.73774356904824,7.052787382833444,12.373745934391994,0.0,287.60426273616343,0.0,2.0927448763233163,0.0
175,6.5419779616693985,13.207391110277115,10.60003165507684,0.0,63.79515504686242,51.121191683622556,14.072280633216996,56.3042939597156,9.856299623202238,225.85256759620714,2.9066419093134943,2.7363297200347807,0.0
176,8.431591129614484,43.85788777865918,19.609717621386363,37.05027713148274,48.57602103195648,71.11523051231445,5.039705528536879,28.072547077314695,0.0,98.55348165468898,0.0,1.9349275115704234,0.0
177,5.96162691045645,35.11570927292801,9.50093031613222,0.0,48.41211627324664,51.32814716873358,52.27063617623203,0.0,0.0,231.91713887316808,0.0,4.49145931690094,0.0
178,8.71277428941707,43.39693299682244,22.752913324756125,0.0,52.58640406292908,88.52468204750815,8.390295261128625,5.66021333797945,0.0,0.0,0.0,6.421658152473651,0.0
179,5.934103371425755,11.851454343988141,16.3796988050722,0.0,24.5022258439159,59.7470098115878,17.65202381499778,25.5810182255431,0.0,164.47283021012072,5.396985773534587,1.8052055119199775,0.0
180,4.7423134736504045,16.030357509089935,16.331957932205658,0.0,29.2010847029144,50.76694693565872,15.121069191948706,8.451986919227839,0.0,347.7956266967722,0.0,0.0,0.0
181,4.999345525111933,15.372570278724254,16.449350400370424,0.0,27.154787998112404,158.47652421413804,20.53080394357996,38.415637322116865,0.0,0.0,6.680673489812941,37.902594741812784,0.0
182,8.007535838425307,46.50726612836806,27.740070164143283,0.0,32.41966957722398,81.54891671457135,0.0,36.9219712383197,0.0,0.0,0.0,0.0,0.0
183,4.734156087571526,26.539834308163822,14.325722120644224,0.0,53.03678657969364,104.37300138301747,18.356942031296573,13.934365118027149,0.0,0.0,0.0,0.0,0.0
184,6.399743116973651,16.189142350604776,10.840716729868129,0.0,23.92712385488181,66.96869771135472,5.491615021208218,6.735921577789696,0.0,254.7380230674449,24.164997829152966,0.0,0.0
185,8.628886377191439,41.71982993423617,20.20848498502811,0.0,99.44271235786773,108.65021232640777,14.924777501324069,15.19696739012868,0.0,146.23861779014285,0.0,0.0,0.0
186,7.879438327240217,19.5102348489628,9.294511643758215,0.0,25.818181062517002,47.90173396044784,10.139681247170603,16.145297620045937,0.0,175.4506812578538,0.0,5.257075207186706,0.0
187,6.512910299174732,37.132533795399986,17.223843980462114,0.0,39.38367279507909,81.71594933694774,1.7725480493626389,4.387796055534642,0.0,0.0,0.0,30.99014153622998,0.0
188,1.7558551121096517,14.849733362632218,15.6822056630048,0.0,26.349565866224104,44.84672835771338,15.43760926870415,19.672478580117883,0.0,190.9518519043432,0.0,0.0,0.0
189,3.01747179314375,44.80069237867213,18.03571524833629,0.0,37.82939141640644,132.09343025814604,7.898897868713069,13.348857678564807,0.0,0.0,0.0,0.0,0.0
190,6.1495345971923285,28.336968615775078,15.340818837227271,0.0,60.41417433912932,50.7604710222387,15.552939805255205,0.0,0.0,0.0,2.993912698650278,0.0,0.0
191,7.449668074618339,36.33930075927169,39.12266451847366,0.0,112.8160828179517,38.70692120412018,17.548384421927974,5.7689433871458835,0.0,0.0,0.0,0.0,0.0
192,5.14514772115524,41.235706075995,12.954316103638297,108.44501166027109,54.786975327809664,49.692894860127105,0.0,0.0,0.0,596.1786460796826,0.0,0.0,0.0
193,9.815187588124976,17.72704807522304,16.683282165587997,0.0,38.41297510024573,52.03699750418134,12.657831454208733,5.711329983814586,0.0,0.0,0.0,0.0,0.0
194,9.894992467008684,26.055997717461626,9.674088494508128,0.0,21.93937895022927,55.11294344306143,0.0,58.495612226807516,0.0,293.695234508546,0.0,0.0,0.0
195,3.9219543260495153,12.62375345270155,10.037040146280399,397.0697296165926,28.30298837090681,70.12778749608806,49.08979598244599,58.7634852521398,0.0,0.0,0.0,10.692673746260521,0.0
196,2.9159781484613574,41.100458042122504,21.179576566096962,0.0,37.22075925221375,66.53684100839831,0.0,8.61049969064822,0.0,261.3576049290694,0.0,0.0,0.0
197,2.1905129293935293,38.77944002998899,15.761952951725277,0.0,73.52543008531536,44.06209858430634,0.0,5.343820073259009,0.0,113.2824836932434,0.0,0.0,0.0
198,6.582790357649992,12.989674752825225,14.283734920817226,443.348790106583,28.993650811160393,64.83123180653894,9.613884550319392,11.577306666070404,0.0,112.91404889990476,0.0,0.0,0.0
199,4.2960909334567825,37.99385828801862,22.487424299125944,0.0,78.98143192155017,58.84092020667525,17.932446172161157,6.986143194759049,0.0,84.18296564505506,0.0,1.8454346371298516,0.0
200,8.087616733824614,35.11463760869791,22.72606290753767,0.0,65.77577975860797,103.02779390759306,24.689317403657064,18.151869351114005,0.0,491.87907939782224,0.0,0.0,0.0
201,5.682651399875864,25.681831831217938,18.555829924649405,0.0,82.27929226212953,56.85984841902258,0.0,6.169441523139021,6.190599756588726,244.9234897476954,0.0,0.0,0.0
202,7.496427230811006,15.503394259601501,23.02341980664317,0.0,59.43665064707288,52.044550654502046,15.91972679537443,0.0,0.0,151.94198244970548,3.7087335950076477,0.0,0.0
203,3.7449829676767146,38.14940869776336,20.591757344706092,0.0,96.45014429656284,78.23010685028525,14.81274248576948,0.0,0.0,139.8574523874138,0.0,1.441614068304973,0.0
204,3.299852388168231,36.77377654889813,13.812957819406888,0.0,27.664173395104214,56.587111088692424,0.0,11.720433971832698,0.0,0.0,0.0,0.0,0.0
205,7.9814324246169335,45.662993249201214,13.547332965440713,0.0,35.1409244384216,95.58661554467872,12.093600887385321,15.30627181710044,0.0,161.2574456103075,0.0,24.830366332104255,0.0
206,5.365482970097938,22.629544015191488,13.210338810148578,0.0,48.09297020439966,143.3870260052057,5.055167092506482,0.0,0.0,0.0,0.0,0.0,0.0
207,6.303373885269021,37.62533610202634,20.369428610288846,0.0,52.086953914792495,47.44166908198231,38.293084662624516,76.49983377386435,0.0,121.70430764522857,0.0,1.6568127058286755,0.0
208,9.46309943423555,28.81648288107547,22.487570737143358,0.0,61.440105522329254,80.71345949573518,5.911117929564962,0.0,0.0,305.09746891142726,0.0,21.75683154823665,0.0
209,7.816015813819994,28.86523759401189,14.369755169325828,0.0,93.48831520164849,130.70182701554347,0.0,8.384177114102036,0.0,0.0,0.0,0.0,0.0
210,3.0360446054521333,21.7628368422598,15.330610872827364,0.0,27.331917471669932,107.92181792794216,6.474006054297413,13.92119004913239,0.0,0.0,4.081936526054727,3.7505562323028103,0.0
211,5.20102925248602,10.381879851083752,7.653953311682486,0.0,40.056762064973874,110.65743404165077,10.165999216640458,20.085167819926127,0.0,185.44959097899428,0.0,0.0,0.0
212,2.045122849450644,26.653751919834438,24.349614292624832,0.0,23.112572777391378,55.71849760483907,0.0,7.958951395042426,0.0,0.0,0.0,0.0,0.0
213,4.075915109485049,39.75982515239285,10.652676416820043,0.0,71.72856767382585,48.18296739927901,5.914535196822232,6.104176430250945,0.0,0.0,0.0,15.462061042424017,0.0
214,5.556579373194965,16.6507277976458,19.062492989126333,0.0,59.94240393213131,60.87269305305864,3.4070731595391552,6.773707959957939,4.235312725417047,192.30856798486542,0.0,0.0,0.0
215,4.543476623466701,24.457085986678216,9.459553991836065,0.0,32.54216247625188,50.06284782712159,7.224032960716296,18.047707893909816,0.0,0.0,0.0,0.0,0.0
216,3.6926820855171663,8.148461378168367,9.217456285513192,0.0,64.07545297118588,116.97831561404004,23.785900843845333,13.760541114075062,0.0,227.2864212903099,0.0,0.0,0.0
217,14.278601692149103,31.941633328282194,13.319765724034795,0.0,42.58927198824552,74.59677775982885,17.49910701928624,22.097056825837424,0.0,0.0,3.0700576159732984,5.403757234644755,0.0
218,1.8709621668670593,16.006718424881676,17.457379270703484,0.0,56.76565974673555,79.70497607739317,15.664047497775403,0.0,0.0,0.0,0.0,3.095658035309602,0.0
219,6.158320685548966,20.12883779822108,10.394321118648616,0.0,49.739905366555014,28.939627202226106,8.984871693976464,8.678138916363384,0.0,0.0,3.989413703484632,0.0,0.0
220,7.4059038278316915,23.271763991517677,16.07225843232519,142.68881019308728,29.90574066047452,81.60250429132249,8.620239440626275,21.397537718108847,0.0,164.55647053553488,0.0,0.0,0.0
221,3.920998972459881,33.559433785718724,22.582718461356272,88.100874119906,30.064731306322226,108.84852116262698,0.0,9.650780592856545,0.0,135.09279866357636,0.0,0.0,0.0
222,2.71731667754555,22.386673262474755,34.056747381288126,0.0,54.54128663593982,85.91313061891145,12.322176144966264,1.6136282431459223,0.0,0.0,0.0,0.0,0.0
223,5.113405946828745,51.22779535807319,19.428291018626744,0.0,98.7476910738321,111.80666843000895,32.54380927693758,17.64896169741989,0.0,494.215434562458,0.0,0.0,0.0
224,9.498479153632426,35.267652471947244,11.250339758993976,48.9542405887318,47.22387645080265,60.94518719338967,20.03735280806885,3.700810119700891,0.0,441.3077921559079,0.0,0.0,0.0
225,8.184579355771561,24.06016634162647,15.924744034207755,0.0,68.44956627501296,82.61353993308015,19.656084601882206,0.0,0.0,119.56077285683308,0.0,0.0,0.0
226,3.9358646989462227,18.694881677168937,13.66351443242328,0.0,24.24298289248005,92.99664002821233,25.150270579052222,6.202895939248899,0.0,0.0,0.0,0.0,0.0
227,3.250867396523728,26.267631650722457,15.740676116260023,0.0,28.82431124157301,69.50113101920603,6.599455057207897,21.78380927018841,4.436757668017789,165.75192805933042,0.0,0.0,0.0
228,4.456431257388946,31.906458935234554,21.265097221543723,0.0,40.50139905624356,64.35203463023625,34.22597487469422,0.0,0.0,101.59077069860133,0.0,0.0,0.0
229,2.207898497890978,39.49064291000852,10.224547409805787,0.0,41.83907884749435,81.20399956587923,3.824435953283643,19.053111670942123,0.0,222.92645157770724,0.0,2.737547900034654,0.0
230,3.668764897451355,79.0769290408455,19.08545655538224,0.0,54.01991166193949,70.50981943596094,7.361785489590716,0.0,0.0,120.03680142424678,27.074516020559276,11.388818957367508,0.0
231,7.981143504433362,42.36841102831088,16.422539978650104,181.45167815790168,41.00112680844226,72.88968763422386,4.038460775954021,48.06430713913966,0.0,0.0,5.644916572625369,13.595110387501126,0.0
232,5.8273124666865606,43.85578762807133,24.12405810200805,0.0,72.12921582731553,52.0012140677352,6.245489650161344,30.154162811403758,0.0,231.60901862696963,0.0,1.5962691474163417,0.0
233,11.781920033916409,34.11266398624036,19.370514041303217,0.0,70.52131271142147,165.907977776977,15.869448621240435,36.21290303990646,0.0,123.2911699133106,0.0,0.0,0.0
234,7.12093565403022,20.412919910099614,27.05872102997098,0.0,56.740683014535236,58.52494307820693,12.141014802726195,7.396575846811072,0.0,0.0,0.0,2.5433500766793644,0.0
235,4.039881157749438,8.74035936308623,6.087594211403905,0.0,39.11193385086514,82.49405899878187,7.161386242355148,47.90295820571516,0.0,0.0,7.375809808394579,10.156603939113802,0.0
236,7.412921535124175,48.561618278894336,25.731941733972675,0.0,64.84935243093736,83.82003719610864,0.0,14.48807238092123,0.0,285.8617872483888,0.0,0.0,0.0
237,4.271827864080821,34.73072510416858,8.465199486821954,0.0,15.938376289642434,31.937653819306934,49.977742575613775,17.55543839070849,0.0,257.97427067135976,0.0,8.322110613530931,0.0
238,5.753709922059248,37.733061280884336,18.413309297512,0.0,34.094655155012155,66.00529127186319,5.466438842087047,0.0,0.0,0.0,0.0,0.0,0.0
239,5.618792756984784,16.613347864466867,9.57885786474257,0.0,33.00503366110615,68.31806464772505,11.75201188390165,5.334741123342004,0.0,293.73080051524886,4.591723797136706,1.1616998896215636,0.0
240,6.041079394234416,34.521726741806766,29.681745324103225,0.0,37.00740103507112,49.02319458746135,11.458819879173399,4.143685428379963,0.0,309.78590994268916,0.0,0.0,0.0
241,3.763318694316559,12.092195256131658,34.057676878116794,0.0,64.90087445814694,49.84882511272957,4.268354041080352,4.453057898573645,0.0,0.0,3.72784750385893,0.6414955879791835,0.0
242,4.94670283532478,16.906201270536837,17.287523408903414,0.0,22.31161166353394,76.87269514948942,0.0,12.216328942929026,4.792505367675573,0.0,0.0,25.537867142788144,0.0
243,1.5265190778499356,30.60592579360348,21.32023406684558,0.0,65.34033583018814,53.71674621558667,39.97524357407838,11.553340281299427,0.0,0.0,0.0,2.162051937461675,0.0
244,3.120408105378387,20.55601725413809,15.122373343969585,0.0,25.546914500296573,50.231640504174266,0.0,0.0,5.512430613774332,192.2657184128815,0.0,0.0,0.0
245,8.444245488307102,14.481891975119188,20.117158111352396,0.0,18.84383429817829,46.57748236087056,64.18951715323477,8.177522575124781,0.0,0.0,36.27698260055343,12.526899138344739,0.0
246,2.4256113612401817,32.51437451629786,16.914418672569614,0.0,61.397337068530234,89.66862038726651,4.623462744679035,35.51599970863485,0.0,292.99652419868414,0.0,0.0,0.0
247,4.132331820500452,14.085589877960604,18.034970216663357,447.7357740737712,37.24195880730912,62.539105297593075,5.562386381770848,49.46087082824469,0.0,178.0484078027082,0.0,34.20241297617795,0.0
248,4.080227363753349,69.98966848670821,17.430418035315167,0.0,27.41400846165792,91.5438248631874,9.13935954358852,48.873909847579526,0.0,0.0,0.0,0.0,0.0
249,4.370387288361351,3.8718955434625966,5.882275255914734,0.0,23.635618063913487,68.30021193517834,0.0,0.0,0.0,138.1284855333323,0.0,0.0,0.0
250,9.568539836253654,25.526877484695543,14.841313549764507,0.0,48.89561419996453,53.36353195158391,0.0,5.198339636559665,0.0,0.0,0.0,0.0,0.0
251,3.1358263687702514,52.098901123052954,21.976822649016892,0.0,56.20686811140145,120.33156491021839,20.889102737212703,5.024367412919947,0.0,203.51621865362637,0.0,25.588400792222632,0.0
252,5.971114708776848,23.30210509591037,15.810741898332479,0.0,95.47419045133427,102.23319323064091,0.0,74.58933580480955,13.165491948364016,0.0,0.0,0.0,0.0
253,4.871729441710681,27.758704166515074,15.597280920227222,0.0,78.7593217253801,65.29510202679849,15.331134329928968,9.989887286443615,0.0,0.0,0.0,11.77733244889018,0.0
254,3.758677395689095,32.25799520002837,18.444059837853512,0.0,74.37748752690277,63.62642137700968,19.610074627424343,10.421691407636072,5.511301777743284,0.0,0.0,2.89542218760334,0.0
255,8.57568852212405,24.06646872376692,37.19526528713156,0.0,45.018162506495614,147.99863894109063,17.195741005157622,7.494803162298822,0.0,0.0,8.368383633463655,7.728708545538694,0.0
256,5.338947008968109,54.703358077689494,22.872401119652107,0.0,53.314148929701965,98.45565358287445,16.35804915282866,2.897991487161237,8.3679845629439,129.97063264923253,0.0,7.455787452697489,0.0
257,2.571289928142545,5.985391069642242,3.3688876430164703,0.0,18.802674307412104,75.5590567429375,20.121857272937596,12.52964969255078,4.832047081244794,115.16388721635492,0.0,2.5697786811301997,0.0
258,3.4558021979531652,39.56800359894788,34.889154910701066,0.0,63.65892876453907,40.75820144536535,63.40047319391982,9.527655027733303,0.0,178.06909207435237,0.0,33.14429310830769,0.0
259,5.084320892386247,69.23931156905923,27.294786584933387,0.0,51.45494553411331,90.49035656071274,3.6836873674481625,27.448793099000227,0.0,0.0,0.0,0.0,0.0
260,5.406987209919508,22.720502327865738,19.10900014203071,0.0,49.69888438640968,111.29440686320723,19.51588701616896,10.106055743177048,0.0,0.0,0.0,1.64164590563911,0.0
261,4.668731250017859,21.479574321341087,23.40859080803014,0.0,60.7373762466829,48.409309949965,11.125074471329997,0.0,0.0,80.44967230600412,0.0,5.779728556197595,0.0
262,3.4412391933720636,68.3473966847208,21.22275373686477,0.0,97.09666134740647,87.05091824841858,2.558433947581761,93.43516008891277,7.227479736355049,218.8537591615756,0.0,0.0,0.0
263,4.300752117127676,30.087953851364126,53.254484607315426,0.0,112.69194759960304,29.193748686638138,19.145975710150264,0.0,0.0,331.2625427620915,0.0,0.0,0.0
264,1.6179059847732435,17.985584044439555,16.797398770449252,373.5891143341966,65.81424702850757,47.02807467151488,62.70650643228627,5.402778270483457,0.0,194.2283120370309,0.0,0.0,0.0
265,10.639155376537047,23.984336479916237,17.115154067110858,145.6345911148106,35.462880463131015,87.20898713215605,15.081161058070743,0.0,0.0,214.9619878705666,0.0,0.0,0.0
266,6.815937911003234,51.86369969125233,15.418854787845518,0.0,53.30462365797422,75.98343722134739,52.350474548926556,16.820583877174066,0.0,645.4163906482207,0.0,6.563814850101015,0.0
267,5.7781090432565305,31.713993501776923,26.176253934833603,0.0,43.19367197401115,104.8531348653521,5.11325686262327,9.53082864357955,10.392851987004207,0.0,0.0,16.736939776303554,0.0
268,3.5501313328077426,44.101846721860234,24.39561242982984,0.0,79.14759087019408,75.07392317800411,0.0,36.998050736549175,0.0,0.0,0.0,0.0,0.0
269,7.753652000914525,18.907204945278632,12.754087981571043,0.0,42.896870408577016,106.71916573684906,76.01002810784394,34.924199558814166,0.0,336.46687557701404,0.0,1.0067048006581598,0.0
270,7.238979629949813,26.280940120984027,21.720204115692777,0.0,43.71025913971609,46.373103630055496,11.87447581736819,5.8120174745479956,0.0,0.0,2.445862940428777,10.890479479738097,0.0
271,2.929466230803827,37.05996393462698,18.954576606670408,0.0,110.14099385511798,52.504229759784934,21.135097599530283,0.0,0.0,0.0,0.0,0.0,0.0
272,1.508837513535192,29.232208158878976,22.72367040485709,0.0,45.73259417071633,77.45696226280356,0.0,2.022157916948852,0.0,215.01017640611903,0.0,0.0,0.0
273,6.957907773105341,50.53804326045485,34.11007382565128,0.0,67.4015508369968,48.936572149278895,0.0,27.23475051362666,0.0,0.0,0.0,13.78086547425508,0.0
274,8.850593687751921,20.523921345039977,16.97103224843364,0.0,33.675349362143216,83.09045112850015,4.9139403125797,8.184043443471321,0.0,96.78835369174006,1.7168475986524283,4.4853626507388835,0.0
275,4.226539160200787,20.428571433089445,17.091333649720585,0.0,49.802600321091006,76.43922824083556,11.616844178689982,52.369667477862684,0.0,334.57718173452486,0.0,0.0,0.0
276,4.169952312536648,5.548809718836089,6.165984708391762,0.0,21.563140073880888,132.69595553161446,47.996262987497,8.934813900566073,0.0,352.1041604493514,0.0,19.09765651789379,0.0
277,5.636442325495684,34.16422618220589,19.36668235731398,0.0,64.51172980108994,77.58859121908947,0.0,15.896347868776562,0.0,209.73881078860165,0.0,0.0,0.0
278,3.2240706971090103,33.2991305572121,7.409152220679747,0.0,56.29552524224228,75.54782462269782,24.190680768010747,0.0,0.0,0.0,0.0,0.0,0.0
279,7.89512059203771,11.557082661939928,8.32170821163728,0.0,50.964060439539864,65.65435486990792,37.168000519738484,10.200700170816805,0.0,350.1100722569535,0.0,16.726549626081503,0.0
280,3.6163876143690312,39.065825785453036,17.477918570987146,303.90270730826774,53.99302091497943,91.89996831176998,27.263026686305253,43.104975699030945,0.0,249.03620441380264,0.0,2.950331737448454,0.0
281,6.133598614992569,39.794900539619256,20.77220622388193,0.0,51.42783945173957,115.34962420382962,0.0,29.458475502630098,3.425952618126023,0.0,0.0,10.875229714868562,0.0
282,4.746708967769372,30.249750266653535,13.373595826616038,0.0,159.5960398996962,117.20221497356061,6.461993661043657,28.17881636200913,0.0,220.72428733314734,14.74127562279724,0.0,0.0
283,3.00858626521404,12.695401052382415,12.419624909260616,0.0,39.33721583936837,87.85470831979974,57.7178030273217,6.388744112982458,8.727767915711588,185.47334140793612,0.0,0.0,0.0
284,2.3640615753806293,21.464055648241754,16.78941127758122,0.0,42.886216011579194,95.81339681706191,6.424900454316287,12.31130764492743,4.742423769510379,75.37708049310935,2.9187893653018695,0.0,0.0
285,3.1941528912982964,21.985779738168358,22.88604375504537,0.0,43.834722413780305,53.500479101831004,25.20704080478641,14.864082890587166,0.0,0.0,0.0,12.377746169107855,0.0
286,5.389387194067496,5.550192123382792,14.081756791692424,0.0,37.547650921840656,42.10840964945094,25.985406892653273,0.0,0.0,84.56271442450127,0.0,3.4671500132670614,0.0
287,11.89314241701199,10.288742697500387,5.8702128561169005,0.0,23.046323033108624,77.02437570609186,36.333134912384494,10.163751433798778,0.0,156.74067129366173,0.0,0.0,0.0
288,13.135871621588997,8.922892909408493,7.3157815124645325,0.0,25.298442151420236,48.29037194297001,211.7069894583509,26.97970596387614,0.0,171.89099541385832,0.0,6.058152647754685,0.0
289,2.6414277671429343,12.03885625066033,2.2541825803379876,0.0,10.578155061952149,37.67246506589686,55.94121697033914,5.3567868295122825,0.0,0.0,0.0,1.2379739496331248,0.0
290,4.975060865138776,20.61981039783941,15.667009867087161,0.0,45.57738882220188,99.34311272372672,40.15873237163774,31.278149301773755,6.529560733174778,0.0,0.0,1.3612395393736096,0.0
291,3.9685358352990576,34.21550445133718,18.357857440396927,0.0,38.50530927814221,85.97379377065673,14.19704444407661,1.4982714282417227,0.0,0.0,0.0,0.0,0.0
292,4.410443141789203,15.23476090750222,8.991169370508127,0.0,16.339211232138666,55.22459513431297,45.56477481778432,9.879892965269882,0.0,135.6377208030116,0.0,3.3345994964822556,0.0
293,7.818127022438194,9.876304930424059,31.51268948848879,0.0,70.0031245865025,164.29923044564072,6.961786419286246,0.0,0.0,0.0,5.8455730837797235,1.2325348630665793,0.0
294,7.405638040658441,70.37759442485576,21.7447619906942,0.0,57.35195157991504,81.70132839184328,0.0,29.858417422816615,7.59687152391847,516.5398934115137,0.0,0.0,0.0
295,6.059090556174794,35.85472049476043,33.52465264205289,0.0,85.47501800296293,61.00703311436528,0.0,16.152167023190394,0.0,141.65402298365544,0.0,25.912524043331445,0.0
296,3.818215942998149,37.80726344344831,20.428211258033024,286.75145139852555,89.89008826212955,104.46983168706832,0.0,60.9597201449298,0.0,157.70883275827276,0.0,0.0,0.0
297,10.436112844395703,19.033222563185966,20.159980458714386,615.3193254426196,57.51991779751397,58.15608884814076,5.090402670905892,16.250573651930225,0.0,259.34785396870774,0.0,0.0,0.0
298,3.6534148579170966,54.5520407386265,22.427016716040356,0.0,57.290070923401885,43.851447507824474,18.253686013106716,10.992117236063406,0.0,0.0,2.6753375002565694,24.407764793920585,0.0
299,2.2656346351764385,6.423336290667419,6.859995329760779,51.859148823644425,26.818328039737338,73.90746393596078,5.719904771294272,9.300741552925796,0.0,92.36585816099478,2.819267565756876,1.0295145065151423,0.0
300,3.5470586343853303,26.198784037070908,17.682779240607243,0.0,33.231937488694655,66.0272468792338,7.066500219497462,5.508982538538609,0.0,0.0,0.0,0.0,0.0
301,3.3834948676915904,47.497732631870896,21.290459337973505,0.0,58.39526356208863,53.24313437885442,26.927344251791265,0.0,0.0,0.0,0.0,11.199653916596755,0.0
302,4.060965804205806,31.958975173479015,30.95583627906899,0.0,49.42739377310909,91.09720516838455,9.388035400408612,54.58694090689775,0.0,247.92722080711093,0.0,2.355062104384809,0.0
303,4.517267668531764,15.436825687446232,22.374335514586686,234.03753985885785,29.97256944126455,141.75243941172565,12.58330347842553,60.96856221523601,0.0,228.80837366444953,0.0,28.754827567769766,0.0
304,5.633742398039307,64.10357849741186,50.025468024084475,0.0,58.72807145965713,112.18944827400874,9.29274447449124,10.41798665492154,0.0,0.0,0.0,0.0,0.0
305,7.877062283694342,11.369104878889297,11.833107948831042,0.0,27.48981491276172,69.3577561986156,15.130181124706269,0.0,0.0,313.2641532364588,0.0,0.0,0.0
306,3.7864220050607686,7.96732092986576,8.830257345922384,0.0,35.911058891514934,87.4673826701247,0.0,6.627306923306446,0.0,160.96303106127579,0.0,0.0,0.0
307,7.025908039602431,24.900990194115035,14.9992039769227,0.0,80.07561722363717,65.0997913805059,11.391025367571773,0.0,0.0,72.6570224253304,0.0,0.0,0.0
308,3.063341285703059,40.41176530881498,29.933867107125522,0.0,40.50572873111424,111.0723941469844,17.798096305464576,1.227041724965185,0.0,166.24822200423088,0.0,0.0,0.0
309,3.9347623441174253,23.068968368961457,25.79492580345945,0.0,90.46330529439663,56.125995074106186,40.129124212264,15.828445177142502,0.0,65.49115096279242,0.0,1.0633201152184253,0.0
310,6.316339645249642,42.247079158431646,13.228392755563402,0.0,59.65552017061068,62.5531360247974,11.324282872593647,15.017535012188851,5.221383839492649,564.0271857556779,2.4247498197629564,10.36134263949577,0.0
311,7.504298972371966,26.345454459624534,10.32229335462847,205.05535584044063,54.82988715695455,100.54610444935105,12.698789079909494,0.0,0.0,282.335178638002,0.0,2.185930093748267,0.0
312,10.492043817504172,9.262479106405715,15.824899582027172,92.51525962922288,13.347582037167347,71.43538182589644,2.6738292818702707,3.34084091700705,0.0,381.05346429668447,0.0,0.0,0.0
313,6.791268755479739,42.916449530735385,22.044873306161314,0.0,72.07151664782778,59.44427360005777,31.095971067675162,0.0,0.0,318.5103935093946,0.0,0.0,0.0
314,4.941464396265397,25.934545247087947,19.26236183849481,0.0,71.36688964877496,72.96281164333037,87.46531314880988,3.1417334824360683,0.0,0.0,0.0,0.0,0.0
